2021/3/20 1:00,0,14.9,1.2,Southeast,///,///,///
2021/3/20 2:00,0,15.1,1.4,Southwest,///,///,///
2021/3/20 3:00,0,16.3,1.8,East-southeast,///,///,///
2021/3/20 4:00,0,17,6.2,East,///,///,///
2021/3/20 5:00,0,17,3.5,East,///,///,///
2021/3/20 6:00,0,15.5,2.9,East,///,///,///
2021/3/20 7:00,0,14.2,1.7,East,///,///,///
2021/3/20 8:00,0,15.9,5.2,East-northeast,///,///,///
2021/3/20 9:00,0,18.5,4.6,East-southeast,///,///,///
2021/3/20 10:00,0.5,18.9,3.2,South,///,///,///
2021/3/20 11:00,0,19.8,1.1,South,///,///,///
2021/3/20 12:00,0,18.8,1.5,Northwest,///,///,///
2021/3/20 13:00,0,18.8,1.3,West,///,///,///
2021/3/20 14:00,0,19.3,1.3,Northwest,///,///,///
2021/3/20 15:00,0,18.1,2.6,North-northwest,///,///,///
2021/3/20 16:00,0.5,17.1,2,West-northwest,///,///,///
2021/3/20 17:00,1.5,16.7,2.3,North,///,///,///
2021/3/20 18:00,0,16.4,1.4,West-southwest,///,///,///
2021/3/20 19:00,0.5,16.2,1.3,North-northeast,///,///,///
2021/3/20 20:00,0,16.3,1.7,South-southeast,///,///,///
2021/3/20 21:00,0,16,1.1,South,///,///,///
2021/3/20 22:00,0,16,1.4,Southeast,///,///,///
2021/3/20 23:00,1,15.9,0.2,Quiet,///,///,///
2021/3/20 24:00,0,16,1.6,Southwest,///,///,///
2021/3/21 1:00,0.5,15.8,1.3,Southwest,///,///,///
2021/3/21 2:00,0,15.8,0.7,South-southeast,///,///,///
2021/3/21 3:00,0,16.4,2.4,Southwest,///,///,///
2021/3/21 4:00,0.5,16.1,2.5,South-southwest,///,///,///
2021/3/21 5:00,0,16.2,4.3,Southwest,///,///,///
2021/3/21 6:00,0,15.9,3.6,South-southwest,///,///,///
2021/3/21 7:00,0,15.1,6,West-southwest,///,///,///
2021/3/21 8:00,3,13.5,3.5,West-northwest,///,///,///
2021/3/21 9:00,1.5,13.1,3,West,///,///,///
2021/3/21 10:00,2,12.4,2.2,Northwest,///,///,///
2021/3/21 11:00,0.5,12.4,2.7,West-northwest,///,///,///
2021/3/21 12:00,0.5,12.3,1.9,West-northwest,///,///,///
2021/3/21 13:00,0,12.2,4.5,West,///,///,///
2021/3/21 14:00,0.5,11.4,4.4,West-northwest,///,///,///
2021/3/21 15:00,0,10.6,6,West-northwest,///,///,///
2021/3/21 16:00,0,10.5,4,West,///,///,///
2021/3/21 17:00,0,11.2,3.7,West-northwest,///,///,///
2021/3/21 18:00,0,10.5,4.2,West,///,///,///
2021/3/21 19:00,0,9.6,2.7,West-northwest,///,///,///
2021/3/21 20:00,0,9.1,2.8,West-northwest,///,///,///
2021/3/21 21:00,0,8.9,2.7,West,///,///,///
2021/3/21 22:00,0,8.8,4.1,West,///,///,///
2021/3/21 23:00,0,8.7,3.6,West,///,///,///
2021/3/21 24:00,0,8.1,2.6,West-northwest,///,///,///
2021/3/22 1:00,0,7.4,2.4,West,///,///,///
2021/3/22 2:00,0,6.9,2.9,West,///,///,///
2021/3/22 3:00,0,6.3,3.1,West-northwest,///,///,///
2021/3/22 4:00,0,6.2,1.4,West-southwest,///,///,///
2021/3/22 5:00,0,5.4,1.8,West-southwest,///,///,///
2021/3/22 6:00,0,5.3,1.8,West,///,///,///
2021/3/22 7:00,0,4.6,0.7,Southwest,///,///,///
2021/3/22 8:00,0,6.3,1.1,West-southwest,///,///,///
2021/3/22 9:00,0,6.9,1.7,West,///,///,///
2021/3/22 10:00,0,8.4,4.2,West-northwest,///,///,///
2021/3/22 11:00,0,9.4,5,West-northwest,///,///,///
2021/3/22 12:00,0,11.4,4.5,West,///,///,///
2021/3/22 13:00,0,10.5,5.3,West,///,///,///
2021/3/22 14:00,0,12,5.3,West,///,///,///
2021/3/22 15:00,0,11.9,6.1,West,///,///,///
2021/3/22 16:00,0,11,5.1,West-northwest,///,///,///
2021/3/22 17:00,0,10.1,6.4,West,///,///,///
2021/3/22 18:00,0,8.7,6,West-northwest,///,///,///
2021/3/22 19:00,0,6.9,4,West-northwest,///,///,///
2021/3/22 20:00,0,5.9,2.2,West-northwest,///,///,///
2021/3/22 21:00,0,2.6,1.6,Southeast,///,///,///
2021/3/22 22:00,0,2.5,1.3,East,///,///,///
2021/3/22 23:00,0,1.9,1.2,East,///,///,///
2021/3/22 24:00,0,2.2,1.1,East,///,///,///
2021/3/23 1:00,0,1.9,1,Northeast,///,///,///
2021/3/23 2:00,0,0.2,1.4,Northeast,///,///,///
2021/3/23 3:00,0,1.6,0.6,Northeast,///,///,///
2021/3/23 4:00,0,1.2,0.3,East-southeast,///,///,///
2021/3/23 5:00,0,1.9,1.8,East-northeast,///,///,///
2021/3/23 6:00,0,2.3,0.6,Southeast,///,///,///
2021/3/23 7:00,0,4.5,0.8,South,///,///,///
2021/3/23 8:00,0,8,1,South,///,///,///
2021/3/23 9:00,0,10.5,2.7,South-southwest,///,///,///
2021/3/23 10:00,0,10.8,2.1,South,///,///,///
2021/3/23 11:00,0,11.7,1.9,North-northwest,///,///,///
2021/3/23 12:00,0,13.5,3,South-southwest,///,///,///
2021/3/23 13:00,0,14.3,3.4,Southwest,///,///,///
2021/3/23 14:00,0,14.4,1.1,Southeast,///,///,///
2021/3/23 15:00,0,15.4,2.1,West-northwest,///,///,///
2021/3/23 16:00,0,15.3,3.1,Southwest,///,///,///
2021/3/23 17:00,0,14.9,2.2,Southwest,///,///,///
2021/3/23 18:00,0,13.1,1.7,Southwest,///,///,///
2021/3/23 19:00,0,9.3,1.8,South-southwest,///,///,///
2021/3/23 20:00,0,8.2,1.2,South-southeast,///,///,///
2021/3/23 21:00,0,7.2,2,East,///,///,///
2021/3/23 22:00,0,6.9,1.7,East,///,///,///
2021/3/23 23:00,0,4.7,2.5,East-northeast,///,///,///
2021/3/23 24:00,0,4.5,1.3,East,///,///,///
2021/3/24 1:00,0,5.9,2.3,East-northeast,///,///,///
2021/3/24 2:00,0,5.4,2.2,East-northeast,///,///,///
2021/3/24 3:00,0,5.8,0.9,Southeast,///,///,///
2021/3/24 4:00,0,5.1,2.1,East-northeast,///,///,///
2021/3/24 5:00,0,5.1,3.3,East-northeast,///,///,///
2021/3/24 6:00,0,5.2,3.4,East-northeast,///,///,///
2021/3/24 7:00,0,5.5,1,East,///,///,///
2021/3/24 8:00,0,9.2,0.1,Quiet,///,///,///
2021/3/24 9:00,0,12.4,1,East-northeast,///,///,///
2021/3/24 10:00,0,14.4,2.3,Southwest,///,///,///
2021/3/24 11:00,0,15,1.8,West-northwest,///,///,///
2021/3/24 12:00,0,15.8,3.1,South,///,///,///
2021/3/24 13:00,0,17.3,2.8,Southwest,///,///,///
2021/3/24 14:00,0,17,1.9,Southwest,///,///,///
2021/3/24 15:00,0,17.5,2,Southwest,///,///,///
2021/3/24 16:00,0,17.9,3.4,West,///,///,///
2021/3/24 17:00,0,17.2,2.2,Southwest,///,///,///
2021/3/24 18:00,0,15.9,0.6,Northwest,///,///,///
2021/3/24 19:00,0,15.6,1,Southeast,///,///,///
2021/3/24 20:00,0,14,2.6,East-northeast,///,///,///
2021/3/24 21:00,0,13.8,2.9,Northeast,///,///,///
2021/3/24 22:00,0,13.1,1.9,South-southwest,///,///,///
2021/3/24 23:00,0,12.4,0.9,North,///,///,///
2021/3/24 24:00,0,12.8,1.5,Southeast,///,///,///
2021/3/25 1:00,0,12.2,0.7,West-northwest,///,///,///
2021/3/25 2:00,0,11,0.9,South-southeast,///,///,///
2021/3/25 3:00,0,11.2,1,East-northeast,///,///,///
2021/3/25 4:00,0,10.9,1.5,East-northeast,///,///,///
2021/3/25 5:00,0,10.9,1.3,East-northeast,///,///,///
2021/3/25 6:00,0,11.1,1.5,North-northeast,///,///,///
2021/3/25 7:00,0,11.6,1.2,Northeast,///,///,///
2021/3/25 8:00,0,12.4,0.6,South-southeast,///,///,///
2021/3/25 9:00,0,12.8,0.4,South,///,///,///
2021/3/25 10:00,0,16.2,1.4,South-southeast,///,///,///
2021/3/25 11:00,0,18,1.6,North-northwest,///,///,///
2021/3/25 12:00,0,19.3,3.1,West-northwest,///,///,///
2021/3/25 13:00,0,20.1,1.7,West-southwest,///,///,///
2021/3/25 14:00,0,21.6,4.3,West-southwest,///,///,///
2021/3/25 15:00,0,21.1,4.1,South-southwest,///,///,///
2021/3/25 16:00,0,21.3,2.7,North-northwest,///,///,///
2021/3/25 17:00,0,20.8,3.5,North-northwest,///,///,///
2021/3/25 18:00,0,19,3.6,Northwest,///,///,///
2021/3/25 19:00,0,16.8,2.4,Northwest,///,///,///
2021/3/25 20:00,0,12.8,1,West-southwest,///,///,///
2021/3/25 21:00,0,13.5,1.4,West,///,///,///
2021/3/25 22:00,0,9.2,0.7,East,///,///,///
2021/3/25 23:00,0,9.7,2.1,East-northeast,///,///,///
2021/3/25 24:00,0,8.7,0.2,Quiet,///,///,///
2021/3/26 1:00,0,9.3,1,Northwest,///,///,///
2021/3/26 2:00,0,7.7,2.4,East-northeast,///,///,///
2021/3/26 3:00,0,6.5,1,Northeast,///,///,///
2021/3/26 4:00,0,6.4,1,East-northeast,///,///,///
2021/3/26 5:00,0,8.1,1.4,North-northwest,///,///,///
2021/3/26 6:00,0,9.3,2.7,Northeast,///,///,///
2021/3/26 7:00,0,9.3,1,North-northwest,///,///,///
2021/3/26 8:00,0,9.7,4.1,Northeast,///,///,///
2021/3/26 9:00,0,14.5,1.9,North,///,///,///
2021/3/26 10:00,0,16.3,2.9,West-northwest,///,///,///
2021/3/26 11:00,0,18.5,2.5,West,///,///,///
2021/3/26 12:00,0,21.6,1.5,West,///,///,///
2021/3/26 13:00,0,23,1.8,North-northeast,///,///,///
2021/3/26 14:00,0,22.7,3.3,Southwest,///,///,///
2021/3/26 15:00,0,22.9,4,South-southwest,///,///,///
2021/3/26 16:00,0,22.2,3.1,South,///,///,///
2021/3/26 17:00,0,22,3,South,///,///,///
2021/3/26 18:00,0,19.1,2.4,South-southwest,///,///,///
2021/3/26 19:00,0,16.2,0.8,South,///,///,///
2021/3/26 20:00,0,13.9,1.6,North-northeast,///,///,///
2021/3/26 21:00,0,13.3,2.3,East-northeast,///,///,///
2021/3/26 22:00,0,14.2,2.3,Northeast,///,///,///
2021/3/26 23:00,0,11.4,1.9,West-southwest,///,///,///
2021/3/26 24:00,0,11.2,1.5,Southwest,///,///,///
2021/3/27 1:00,0,9.7,2.6,East-northeast,///,///,///
2021/3/27 2:00,0,10.8,2.4,East-northeast,///,///,///
2021/3/27 3:00,0,8.5,1.5,East-northeast,///,///,///
2021/3/27 4:00,0,10.1,2,East-northeast,///,///,///
2021/3/27 5:00,0,8.6,1.3,East-northeast,///,///,///
2021/3/27 6:00,0,7.8,1.7,East-northeast,///,///,///
2021/3/27 7:00,0,10.2,2.3,East-northeast,///,///,///
2021/3/27 8:00,0,14,2.1,East-northeast,///,///,///
2021/3/27 9:00,0,16.4,1,North,///,///,///
2021/3/27 10:00,0,18,1.2,North-northwest,///,///,///
2021/3/27 11:00,0,20.9,2,West-southwest,///,///,///
2021/3/27 12:00,0,22.5,2.4,Southwest,///,///,///
2021/3/27 13:00,0,23.8,2.2,West,///,///,///
2021/3/27 14:00,0,23.8,3.6,West-southwest,///,///,///
2021/3/27 15:00,0,23.2,3.4,West-southwest,///,///,///
2021/3/27 16:00,0,24,2.7,West-southwest,///,///,///
2021/3/27 17:00,0,22.1,2.5,West,///,///,///
2021/3/27 18:00,0,19.9,2.7,North-northeast,///,///,///
2021/3/27 19:00,0,19.2,4.4,Southeast,///,///,///
2021/3/27 20:00,0,18.6,3.8,Southeast,///,///,///
2021/3/27 21:00,0,17.7,5,East-southeast,///,///,///
2021/3/27 22:00,0,17.9,3,South-southeast,///,///,///
2021/3/27 23:00,0,17.5,1.3,Southeast,///,///,///
2021/3/27 24:00,0,17.4,2.8,South-southeast,///,///,///
2021/3/28 1:00,2,14.2,1.6,East-southeast,///,///,///
2021/3/28 2:00,0,15.4,1.3,South-southeast,///,///,///
2021/3/28 3:00,0,14.6,0.8,South-southeast,///,///,///
2021/3/28 4:00,0,15.3,1.2,South,///,///,///
2021/3/28 5:00,0,16.9,1.4,South-southeast,///,///,///
2021/3/28 6:00,0.5,17.5,1.4,Southeast,///,///,///
2021/3/28 7:00,1,16.5,1,Southeast,///,///,///
2021/3/28 8:00,9.5,15.2,1.1,North-northwest,///,///,///
2021/3/28 9:00,8,14.9,0.6,North,///,///,///
2021/3/28 10:00,6.5,15.2,1.9,Southeast,///,///,///
2021/3/28 11:00,2.5,16.3,1.3,South-southeast,///,///,///
2021/3/28 12:00,1,15.9,2.2,West-southwest,///,///,///
2021/3/28 13:00,1.5,15.9,2.8,Southwest,///,///,///
2021/3/28 14:00,0,16.1,3.6,South-southwest,///,///,///
2021/3/28 15:00,0,14.6,3.7,West-northwest,///,///,///
2021/3/28 16:00,0,15,2.1,Northwest,///,///,///
2021/3/28 17:00,0,16,3.2,Southwest,///,///,///
2021/3/28 18:00,0,15,1.7,South-southwest,///,///,///
2021/3/28 19:00,0,12.5,0.8,South-southwest,///,///,///
2021/3/28 20:00,0,11.4,1.2,South,///,///,///
2021/3/28 21:00,0,11.3,1.5,South-southwest,///,///,///
2021/3/28 22:00,0,10.7,1.5,South,///,///,///
2021/3/28 23:00,0,10.2,0.8,Southeast,///,///,///
2021/3/28 24:00,0,9,0.7,South-southeast,///,///,///
2021/3/29 1:00,0,9.4,0.7,East,///,///,///
2021/3/29 2:00,0,8.4,1.5,East-northeast,///,///,///
2021/3/29 3:00,0,8.1,1.2,East-northeast,///,///,///
2021/3/29 4:00,0,9.3,1.2,East-southeast,///,///,///
2021/3/29 5:00,0,9.4,0.5,Southeast,///,///,///
2021/3/29 6:00,0,8.4,1,East-southeast,///,///,///
2021/3/29 7:00,0,10.1,1.3,East,///,///,///
2021/3/29 8:00,0,13,0.5,South-southeast,///,///,///
2021/3/29 9:00,0,14.8,1.1,South,///,///,///
2021/3/29 10:00,0,16.4,3.5,South-southwest,///,///,///
2021/3/29 11:00,0,18.1,3.6,Southwest,///,///,///
2021/3/29 12:00,0,17.9,2.3,South-southwest,///,///,///
2021/3/29 13:00,0,18.8,2.1,South,///,///,///
2021/3/29 14:00,0,20.5,2.5,West-southwest,///,///,///
2021/3/29 15:00,0,21,2.7,Southwest,///,///,///
2021/3/29 16:00,0,21.1,2.4,South-southwest,///,///,///
2021/3/29 17:00,0,20.6,3.4,Southwest,///,///,///
2021/3/29 18:00,0,18.7,2.1,Southwest,///,///,///
2021/3/29 19:00,0,16.9,2.8,South-southwest,///,///,///
2021/3/29 20:00,0,15.5,2.2,South-southwest,///,///,///
2021/3/29 21:00,0,13.7,0.2,Quiet,///,///,///
2021/3/29 22:00,0,11.7,0.7,East,///,///,///
2021/3/29 23:00,0,11.8,0.7,South-southeast,///,///,///
2021/3/29 24:00,0,11.8,0.9,Southeast,///,///,///
2021/3/30 1:00,0,11.8,0.7,Southeast,///,///,///
2021/3/30 2:00,0,10.7,1.5,East-southeast,///,///,///
2021/3/30 3:00,0,11.8,0.4,South-southwest,///,///,///
2021/3/30 4:00,0,12.8,0.8,East-southeast,///,///,///
2021/3/30 5:00,0,13,0.7,East-southeast,///,///,///
2021/3/30 6:00,0,12.6,1.9,East-southeast,///,///,///
2021/3/30 7:00,0,12.4,0.9,East,///,///,///
2021/3/30 8:00,0,14.8,1.4,West-southwest,///,///,///
2021/3/30 9:00,0,15,2.6,North,///,///,///
2021/3/30 10:00,0,15.6,1.2,Northwest,///,///,///
2021/3/30 11:00,0,16.1,1.2,North-northwest,///,///,///
2021/3/30 12:00,0,17.9,0.7,West,///,///,///
2021/3/30 13:00,0,19.1,1.5,Southwest,///,///,///
2021/3/30 14:00,0,20,2.3,West,///,///,///
2021/3/30 15:00,0,20.4,2.5,South,///,///,///
2021/3/30 16:00,0,20.3,2.6,South,///,///,///
2021/3/30 17:00,0,19.8,1.9,South-southwest,///,///,///
2021/3/30 18:00,0,18.2,1.5,West-southwest,///,///,///
2021/3/30 19:00,0,14.4,1.2,Southwest,///,///,///
2021/3/30 20:00,0,13.8,1.2,East-southeast,///,///,///
2021/3/30 21:00,0,12.1,1.8,East-northeast,///,///,///
2021/3/30 22:00,0,9.9,0.6,North,///,///,///
2021/3/30 23:00,0,10.3,1.3,West,///,///,///
2021/3/30 24:00,0,10.6,1.1,North-northwest,///,///,///
2021/3/31 1:00,0,11.4,2.2,East-northeast,///,///,///
2021/3/31 2:00,0,9.8,2.8,East-northeast,///,///,///
2021/3/31 3:00,0,10.2,0.9,Southeast,///,///,///
2021/3/31 4:00,0,8.9,1.3,East-northeast,///,///,///
2021/3/31 5:00,0,8.7,0.5,East-southeast,///,///,///
2021/3/31 6:00,0,8.2,1.3,East-northeast,///,///,///
2021/3/31 7:00,0,9.2,1.3,Northeast,///,///,///
2021/3/31 8:00,0,12.5,1.9,North,///,///,///
2021/3/31 9:00,0,13.8,0.3,South-southwest,///,///,///
2021/3/31 10:00,0,16.7,1.8,West-northwest,///,///,///
2021/3/31 11:00,0,17.2,1.7,North,///,///,///
2021/3/31 12:00,0,20.5,1.4,South-southeast,///,///,///
2021/3/31 13:00,0,21.4,1.7,West,///,///,///
2021/3/31 14:00,0,22.7,2.7,West-southwest,///,///,///
2021/3/31 15:00,0,22.7,2.3,South-southwest,///,///,///
2021/3/31 16:00,0,22.3,2.6,South-southwest,///,///,///
2021/3/31 17:00,0,19.9,2.7,South-southwest,///,///,///
2021/3/31 18:00,0,18.4,1.1,South,///,///,///
2021/3/31 19:00,0,16.1,1,East,///,///,///
2021/3/31 20:00,0,14,0.8,West-southwest,///,///,///
2021/3/31 21:00,0,14.9,0.4,South-southeast,///,///,///
2021/3/31 22:00,0,14.9,1.6,South,///,///,///
2021/3/31 23:00,0,13.8,0.8,South,///,///,///
2021/3/31 24:00,0,13.4,1.3,South,///,///,///
2021/4/1 1:00,0,13.1,1.3,Southwest,///,///,///
2021/4/1 2:00,0,11.6,0.9,West-southwest,///,///,///
2021/4/1 3:00,0,10.6,0.3,East,///,///,///
2021/4/1 4:00,0,9.5,1.1,Southwest,///,///,///
2021/4/1 5:00,0,11.1,0.7,South,///,///,///
2021/4/1 6:00,0,9.9,2.2,South-southwest,///,///,///
2021/4/1 7:00,0,11.4,0.5,Northeast,///,///,///
2021/4/1 8:00,0,14.6,2.2,Southwest,///,///,///
2021/4/1 9:00,0,18.5,0.8,Northwest,///,///,///
2021/4/1 10:00,0,20.4,2.7,South-southwest,///,///,///
2021/4/1 11:00,0,23.3,2.4,Southwest,///,///,///
2021/4/1 12:00,0,25.2,2.6,East-southeast,///,///,///
2021/4/1 13:00,0,24.2,8.3,Northeast,///,///,///
2021/4/1 14:00,0,24.9,6.4,East-northeast,///,///,///
2021/4/1 15:00,0,23.7,5,South-southwest,///,///,///
2021/4/1 16:00,0,23,3.2,Southwest,///,///,///
2021/4/1 17:00,0,22,4.8,East,///,///,///
2021/4/1 18:00,0,19.9,4.6,East,///,///,///
2021/4/1 19:00,0,18.2,5.4,East-northeast,///,///,///
2021/4/1 20:00,0,17.9,5.1,East-southeast,///,///,///
2021/4/1 21:00,0,17.5,6.1,East-northeast,///,///,///
2021/4/1 22:00,0,17.3,6.1,Northeast,///,///,///
2021/4/1 23:00,0,17.3,5.5,East-northeast,///,///,///
2021/4/1 24:00,0,17.2,4.8,East-northeast,///,///,///
2021/4/2 1:00,0,17.2,5.2,East-northeast,///,///,///
2021/4/2 2:00,0,16.5,4.2,East-northeast,///,///,///
2021/4/2 3:00,0,16.8,4.7,East-northeast,///,///,///
2021/4/2 4:00,0,17.5,4.5,East-northeast,///,///,///
2021/4/2 5:00,0,17.6,3.7,East-northeast,///,///,///
2021/4/2 6:00,0,18.6,3.7,East-northeast,///,///,///
2021/4/2 7:00,0,18.9,4.8,East,///,///,///
2021/4/2 8:00,0,19.5,3.7,East,///,///,///
2021/4/2 9:00,0,20.1,2.8,East-northeast,///,///,///
2021/4/2 10:00,0,21.1,9.2,East,///,///,///
2021/4/2 11:00,0,22.4,9.7,East-northeast,///,///,///
2021/4/2 12:00,0,23.4,8.3,East,///,///,///
2021/4/2 13:00,0,21.6,9.4,East,///,///,///
2021/4/2 14:00,0,21.5,7.8,East-northeast,///,///,///
2021/4/2 15:00,0,20.7,5.8,East,///,///,///
2021/4/2 16:00,0,20.3,5,East-northeast,///,///,///
2021/4/2 17:00,0,19.4,5.3,North-northeast,///,///,///
2021/4/2 18:00,0,18.9,4.7,East-northeast,///,///,///
2021/4/2 19:00,0,18.1,4.8,North-northeast,///,///,///
2021/4/2 20:00,0,18.2,6.6,East-northeast,///,///,///
2021/4/2 21:00,0,18,5,East-northeast,///,///,///
2021/4/2 22:00,0,18.1,2.9,North,///,///,///
2021/4/2 23:00,0,17.6,4.5,North,///,///,///
2021/4/2 24:00,0,17.8,6.2,Northeast,///,///,///
